4204,1,55523302.19
3130,7,215445083.5
7972,9,1796912634
7796,4,763754047.7
5628,2,199016024.2
6724,3,426114719.9
5620,9,893027871.1
2566,4,82741457.75
9846,1,304557666
5931,8,884088431.5
810,5,10305994.7
725,7,11559097.47
791,6,11793809
4409,4,244281209.5
3751,6,265213270.7
8952,5,1258809536
4996,9,705727826.1
4798,7,506253921.1
1766,2,19595721.88
3940,2,97537655.43
3275,10,336955447.1
7034,3,466311209.4
1288,10,52117262.83
5015,3,237035286.3
5277,8,699864634
5428,9,833051901.7
7421,9,1557102655
2255,3,47925231.55
2076,7,94776924.34
1953,1,11982690.97
4373,10,600770815.8
9136,7,1835524115
3591,6,243070320.3
2056,9,119519454.6
8098,8,1648144952
7075,2,314508767.5
2774,4,96699176.92
9715,10,2965073631
8573,1,230895527.3
3270,10,335927360.9
4812,9,654701927.4
3039,5,145071224.6
3555,6,238221159
2038,4,52193716.63
2268,8,129278397.5
3290,5,170024565.2
7546,9,1610000400
571,5,5121440.052
7814,10,1918212366
8609,10,2328387657
9832,4,1214768729
3097,10,301323000.5
7482,3,527602123.9
6938,1,151223213.9
6935,3,453277391.8
475,1,708821.8425
7314,1,168058229.8
5897,9,983228905.5
3084,3,89639590.97
3307,9,309215155.6
9370,6,1654932576
3733,7,306453010.8
7176,3,485328714.9
8558,6,1380529487
9202,6,1596120152
8896,6,1491731538
5151,1,83355252.7
724,1,1646747.471
6519,6,801056382.7
8531,3,685916122.9
7977,3,599722456.9
8409,5,1110730205
6166,7,836093704.8
4045,6,308416905.2
7021,7,1084041376
7999,8,1608093340
2823,10,250363854.4
7466,3,525348018.6
7541,8,1429215578
7248,9,1485349832
377,7,3125579.956
3474,4,151659455.4
1956,8,96156259.45
8543,4,917129529
7951,10,1986064642
723,1,1642201.586
7332,7,1182205091
1074,4,14495006.91
8652,5,1175852640
5160,9,752821104.2
8798,5,1215871818
7969,6,1197040314
2953,9,246558100.8
1477,4,27413901.92
4582,5,329784353.4
1634,2,16775828.31
4171,10,546550445.2
6762,6,861889234.1
6333,2,251999015.7
1124,6,23814076.56
317,5,1578477.521
156,2,152907.5976
2401,7,126774595.3
8850,1,246057390.6
6868,4,592748463.6
9777,10,3003039904
5314,8,709713325.9
1424,7,44593123.29
6999,1,153894060.9
4321,10,586568052.4
6718,2,283569728.5
2644,5,109810224.3
1019,9,29358965.6
5496,5,474474989.8
4783,5,359352473.7
5310,9,797225945.6
2687,7,158775411
1261,9,44959612.07
7538,5,892549155.2
431,8,4668683.143
4052,9,464227918.8
2550,2,40856412.46
2707,3,69063349.76
2355,8,139386811.2
7564,10,1797433837
8805,3,730684421.4
3113,7,213111140.9
2343,5,86231204.85
6931,1,150918218.6
6909,3,449884999.5
3700,10,430084034.3
4037,1,51199694.72
6228,7,852992319.1
9949,3,932889036.4
4665,5,341840230.9
8393,3,663904440.8
2038,3,39145287.47
1956,3,36058597.29
7452,7,1221219148
8651,7,1645813183
6026,10,1140796362
3911,2,96107106.09
4935,2,153022108.7
3968,6,296786710.4
8868,3,741177959.7
4386,9,543913247.8
2448,7,131786444
1187,4,17705626.64
7235,5,822236871.6
4742,4,282574497.1
7725,6,1124859031
2375,4,70882184.25
2422,9,165859617.6
8811,4,975574110.3
1188,3,13301603.83
5664,5,503925536
6208,2,242149337.3
6477,9,1186151538
7940,9,1782515796
9705,8,2367178126
3375,2,71569407.64
1498,6,42298478.89
8308,6,1301050335
9247,6,1611769148
2116,3,42199028.63
9961,5,1558568007
5792,9,948526543.2
5861,9,971260719.3
3516,5,194185863.2
7245,3,494706830.8
4445,3,186214998.6
5671,2,202068753.7
5121,2,164774279
6097,9,1051053378
7513,6,1063966370
5942,3,332764066.1
6954,5,759607509.8
2039,8,104489899.4
6652,3,417037980.2
4927,3,228789585.7
2694,1,22800535.94
4421,4,245612742.2
6061,3,346226013.7
7335,10,1690246748
9532,10,2854420423
8250,8,1710597200
5854,4,430640925.6
1299,9,47710139.27
2294,8,132259442.2
2853,5,127856679.2
6906,8,1198651706
9916,8,2471228454
6068,2,231350803.7
501,8,6308343.181
3809,1,45579737.32
1231,2,9521293.97
6481,6,791744702.1
1600,2,16084954.39
5943,4,443834772.8
5276,2,174899852.1
4062,2,103671577.4
9106,9,2344486164
237,3,529380.3533
661,7,9608394.627
7269,7,1161976247
2160,4,58629658.74
1434,4,25840931.61
8929,7,1753289204
3795,5,226226479.7
5128,9,743512741.1
1633,7,58643554
1031,8,26715123.75
631,2,2501719.345
7133,6,959059543.1
2467,2,38240024.98
1366,4,23448294.65
7653,4,735992333.8
8630,3,701928245.7
4268,7,400586892
4676,1,68690847.97
2210,7,107406968.8
2210,8,122750821.4
5339,8,716406803.2
3664,6,253053327.9
7222,10,1638569402
9992,6,1881940870
7823,8,1538106899
5616,6,594504739.6
9085,4,1037193359
4760,7,498266648
7075,6,943526302.6
1670,10,87615877.52
2130,5,71265458.55
6963,6,913889975.2
774,4,7528211.042
3155,3,93814475.44
2967,10,276557197.3
6666,5,697992081.4
1773,9,88881188.51
1102,6,22890976.11
684,5,7349064.863
5097,10,816167204.6
8903,4,996053373.7
2384,10,178551036.2
2698,8,182946350.5
226,8,1283679.891
2980,1,27898599.4
320,3,965097.2632
1425,3,19138189.75
5440,6,557826218.1
553,8,7685818.462
4667,10,684266808.7
4874,3,223893856.6
4222,7,391998468.8
4031,3,153142849.5
2627,3,65041608.5
1155,5,20954815.7
3420,1,36745324.31
8226,7,1488076722
7607,5,908964055.3
6443,4,521658306
460,2,1329522.011
8411,4,889006896.4
2316,4,67404202.42
9086,9,2334198830
3828,3,138106775.5
1067,6,21460012.07
7684,7,1298442210
2914,9,240088565.6
205,4,528101.7251
4981,2,155888095.7
6026,4,456318544.6
3751,4,176808847.1
78,7,133794.1479
2373,3,53072140.49
5095,10,815526822.3
642,9,11653662.55
440,7,4257486.364
4669,5,342426703.4
3074,6,178118426.3
8893,1,248454265.6
1307,2,10733245.02
3069,7,207129372.5
3494,6,230116057.3
7046,6,935807239.8
3559,4,159171694.6
2633,6,130678109
4005,1,50391224.7
3929,5,242484473
6301,5,623646998.2
6166,9,1074977620
3768,2,89207559.15
453,4,2578732.347
1358,3,17380836.22
5592,8,785912479.8
7045,4,623694420.5
317,4,1262782.017
745,7,12205637.24
8258,7,1499676789
2993,3,84427622.79
1117,3,11759191.79
7027,6,930767113.6
3827,5,230057714.8
8223,6,1274564164
2697,4,91405379.67
8169,8,1677172187
6283,9,1116160121
1733,9,84915995.93
5548,2,193398353.8
2601,2,42507011.52
4356,10,596108912.2
2932,5,135035454
4111,10,530939243
3848,8,372143113.2
9205,7,1863354551
4256,2,113810703.3
9209,10,2664249044
9987,1,313342982.2
9122,4,1045658807
1349,2,11434146.91
7269,10,1659966067
2119,6,84637540.87
8605,9,2093602034
7169,7,1130225427
7537,8,1427699772
9090,4,1038335328
1744,6,57331602.92
5462,6,562347171
7941,10,1981072022
6350,3,380030609.3
6352,2,253513357.6
3261,10,334080764.1
4032,7,357510630.2
384,6,2779480.118
643,9,11689995.07
1965,10,121303960.9
4050,2,103059947
2779,10,242620205.5
4793,5,360856668.3
2087,9,123150812.2
6024,8,912031390.2
5569,8,779460829.7
1749,8,76881080.55
7283,4,666546548.5
8236,4,852398231.3
4875,2,149323825.8
3020,3,85957744.91
889,5,12414333.24
9665,3,880389479.4
3713,9,389800400.1
9139,4,1049559874
7447,7,1219580917
8161,3,627708317.2
4976,10,777876436.6
7019,2,309549675.6
2898,7,184690550.2
6988,1,153410704.8
3815,3,137170339
8661,4,942640166.2
3287,7,237600483.9
5369,10,905600556.3
5419,3,276763892.1
3892,2,95175579.88
9291,6,1627144203
5841,8,857460794.8
5366,5,452294403.2
4223,3,168078936
7668,2,369440137.1
1333,5,27911307.14
6774,3,432475502.6
4382,8,482596987
1070,1,3596809.429
2651,5,110392440
8179,6,1260960666
2995,5,140900823.2
4873,4,298402657.7
322,2,651465.7854
4939,5,383175673.4
2967,5,138278598.7
2959,8,220054264.9
9230,10,2676413888
7502,3,530426541.3
5756,8,832686320.8
4945,7,537750105.9
4022,7,355739463.1
108,1,36643.53671
9161,6,1581928642
7801,3,573550527.1
9620,4,1162947229
4451,1,62239351.84
5012,7,552420818.9
2152,9,130941380.7
4490,10,633348220.6
1427,1,6397316.227
5969,7,783521774.9
1118,8,31414016.45
4600,4,265904402.2
6600,6,821086655.9
523,10,8593166.969
668,8,11214832.32
9572,8,2302741774
9298,1,271599493.9
6717,6,850455941.7
7092,1,158011001.8
9824,9,2728783559
5736,9,930273538
2674,6,134779527.3
2758,10,238967255.8
9428,1,279247324.3
7119,6,955298528.9
1674,7,61625267.86
1094,10,37599711.85
5280,2,175165153.3
7043,2,311670175.2
4044,10,513774051.9
1360,2,11621379.54
503,3,2384553.647
4960,1,77288205.83
2073,8,108003657.7
4745,8,565864297.1
6257,6,737961038
1744,9,85997404.38
8606,6,1396059109
859,2,4636243.058
2136,3,43000511.75
8794,2,485906592
1412,7,43844720.52
474,10,7058404.71
2946,3,81796856.24
2998,3,84709942.01
8721,6,1433618828
3361,10,354884390.7
7931,8,1580868549
6004,1,113248182.2
8251,1,213876489.4
5779,5,524596351.7
993,9,27879878.65
8620,2,466868314.3
7062,9,1410093169
495,6,4618612.44
574,9,9315714.43
4322,1,58683958.03
2057,6,79757164.64
2419,3,55149663.15
3546,3,118508251.4
9806,10,3020881228
8982,3,760356440.4
7203,1,162995908.2
5424,4,369699808.6
8449,4,897057918.7
2068,9,120918694.9
944,7,19597104.18
2040,10,130740519.9
9952,6,1866903448
7380,7,1197734712
2400,1,18095573.68
778,7,13310890.37
5037,1,79706506.46
9082,7,1813889838
5652,4,401434016.2
2962,5,137812936.1
9644,7,2045324950
264,4,875825.7663
4854,10,740200572.5
2607,1,21351674.25
9456,7,1966359134
7493,2,352769746.9
1258,3,14915314.31
4794,8,577611616.8
1448,8,52695919.07
3796,10,452691437.7
688,9,13383486.3
2957,1,27469611.78
9530,4,1141289089
4834,8,587290738.1
5642,10,1000036926
669,10,14060543.5
9149,8,2103716023
437,1,599946.8075
490,10,7542963.961
25,8,15707.96327
3960,1,49265199.36
9255,5,1345465986
7822,7,1345499485
5928,10,1103992855
910,8,20812423.01
7605,1,181697231.3
9946,1,310775506.2
618,3,3599548.898
8681,7,1657247701
3439,5,185773699
5802,8,846048595.1
8991,6,1523761928
2094,6,82652211.39
6196,5,603035244.4
4934,8,611840399.7
9813,5,1512597836
8019,1,202018108.1
7550,3,537235905.7
3561,1,39837659.94
8982,7,1774165028
7675,2,370114957.5
4445,1,62071666.19
5320,5,444573059.6
4635,4,269966167.3
7552,9,1612561715
5886,8,870723719.3
6444,9,1174095560
2863,2,51501818.55
9921,1,309215155.6
7227,5,820419523
2036,1,13022831.46
7147,6,962827946.3
3946,7,342422327.2
4876,9,672232919.2
9950,8,2488204213
9961,3,935140804.4
3732,1,43755549.56
1368,2,11758503.78
9956,2,622801491.9
8003,5,1006063773
4143,2,107847413.8
1330,2,11114326.49
3193,1,32029319.36
6897,7,1046088348
2858,10,256610440.2
7047,5,780060738.9
4469,7,439206361.7
8470,6,1352284106
6534,9,1207120547
5092,1,81456672.02
2469,7,134057184.1
2384,4,71420414.47
3332,1,34878665.36
3681,9,383110466.5
1193,6,26827611.62
7531,4,712713785.7
58,9,95114.85918
1944,2,23745011.79
7068,3,470830088.9
9197,7,1860117102
3612,10,409869267.9
7479,1,175726370.5
9941,7,2173241853
6074,7,811329912.2
2132,2,28559741.29
4776,5,358301406.7
4785,1,71930612.25
3115,5,152417901.9
1823,10,104405459.7
9680,5,1471873857
9080,9,2331117041
9039,6,1540075088
1384,4,24070329.99
2473,8,153705034.4
2917,7,187120242.2
9785,6,1804773822
2959,9,247561048
4736,6,422789809.1
8549,6,1377627353
1783,9,89886623.83
8804,5,1217530767
8971,9,2275485621
8195,8,1687865264
8855,9,2217019501
737,8,13651325.92
7829,4,770233582.6
2944,4,108914443.1
6960,9,1369653972
9378,1,276293284.7
981,5,15116731.24
5086,2,162529642.5
6712,9,1273785432
5034,7,557281126.7
7253,6,991599908.5
759,10,18098118.37
3966,8,395316807.5
9666,7,2054667230
5371,4,362510148.2
6213,9,1091427995
6448,5,653085339.2
3410,2,73061507.07
3689,1,42753057.92
365,9,3766848.131
2399,10,180804971.8
9065,7,1807105591
8871,5,1236132530
8104,1,206323519.5
3991,5,250197711.3
9766,8,2397029062
5022,5,396162436.3
1299,4,21204506.34
9903,8,2464753079
6679,8,1121147484
9163,9,2373929161
6441,8,1042668991
9595,4,1156910658
1104,6,22974140.35
2145,6,86727278.03
6155,10,1190161746
8413,2,444714864.8
6963,3,456944987.6
7762,4,757106789.5
3793,8,361580953
1663,5,43441456.27
7467,1,175162919.6
8373,2,440496082.9
7638,6,1099665072
8412,4,889218300.4
4613,1,66852365.96
4161,8,435146296.1
9339,4,1096000153
4671,3,205632076.9
1368,1,5879251.89
7814,1,191821236.6
7962,10,1991563780
8950,8,2013195404
6022,7,797497655.6
8078,7,1435012256
5301,9,794525775
4411,5,305628600.4
1523,6,43722091.6
6592,8,1092129799
8980,9,2280053594
2645,9,197807946.7
9048,3,771571737.7
2597,7,148317300.4
5077,6,485864815.1
7103,4,634006183.2
9630,3,874024691.3
4973,9,699244888.9
6414,6,775459345.5
4369,10,599672263.7
2577,3,62589281.28
7402,7,1204886322
2054,1,13254115.51
3588,8,323552476.6
785,1,1935927.933
3083,3,89581468.37
5080,9,729658769.9
1825,6,62780802.19
8313,7,1519719632
7975,4,799229025.1
5077,10,809774691.9
9795,2,602821521.8
1207,9,41191435.04
1195,3,13458818.55
7977,5,999537428.2
2793,7,171549629.4
1265,6,30163530.62
3192,3,96027780.87
246,10,1901166.21
3616,10,410777565.1
9505,4,1135309067
9045,6,1542120340
5794,6,632787810.7
8107,6,1238857827
6845,9,1324766347
2972,3,83247027.98
8236,6,1278597347
1257,5,24819351.65
2480,7,135254360.2
9020,3,766803704.8
1941,5,59179453.16
1174,8,34639854.05
111,5,193537.8154
32,1,3216.990877
8519,6,1367975627
6300,4,498759249.7
650,7,9291260.273
7602,10,1815539087
1032,3,10037614.72
4843,9,663164576.9
1706,2,18286808.71
872,2,4777633.577
9143,7,1838337948
332,6,2077673.452
8822,6,1467017282
7081,2,315042436.2
277,7,1687358.839
4261,6,342234818.1
4863,4,297179195.8
4435,3,185378078.3
6087,5,582004684.9
7224,5,819738535.7
5635,4,399022793.6
7679,9,1667253805
4902,6,452947364.4
6143,9,1066972959
9680,5,1471873857
3700,9,387075630.8
2335,1,17128670.01
6742,8,1142397795
3827,3,138034628.9
6568,3,406571952.7
9007,4,1019459998
7147,2,320942648.8
2517,5,99514486.9
8767,9,2173173473
1083,9,33162655.19
5348,6,539118109.3
4986,6,468603654.7
4297,2,116014046.7
3500,7,269391570
6836,8,1174475517
2307,6,100322030.2
776,3,5675375.093
6966,6,914677641.6
4097,2,105465835.2
303,10,2884264.799
9524,4,1139852451
5755,8,832397017.8
3891,6,285380033.6
7220,4,655064793.9
6887,5,745040777.2
1964,9,109062475
2930,5,134851293.9
6263,3,369688508.3
4798,7,506253921.1
9580,5,1441620320
7693,6,1115559112
9560,4,1148485849
2887,1,26184449.06
2577,6,125178562.6
5474,6,564820835.9
650,9,11945906.07
4650,3,203787261.5
8142,10,2082629754
542,10,9228868.243
8314,2,434310079.6
8302,8,1732229051
38,6,27218.75875
5721,2,205647656.1
1475,8,54679420.14
3945,5,244463425
655,6,8086930.729
6332,3,377879158.7
9252,5,1344593865
4161,7,380753009.1
1226,4,18888210.08
8983,8,2028068684
8307,8,1734316199
2477,10,192753328.3
8443,10,2239460730
7846,7,1353768861
6682,9,1262424240
4083,9,471358281.7
6500,1,132732289.6
677,5,7199415.097
5328,9,802640028.1
6727,6,852990076
4400,3,182463701.3
9408,1,278063823.5
5502,6,570613832.3
487,7,5215618.716
7122,6,956103838.5
6093,2,233261049.1
7953,1,198706391.9
4953,8,616561660.6
5045,8,639679158.1
9348,1,274528400.8
9443,8,2241092793
1777,9,89282684.06
7059,5,782719657.2
43,9,52279.24335
4916,4,303692182.4
9555,10,2868212046
7457,9,1572246615
7214,6,980964744
2635,1,21812784.65
7543,9,1608720505
8516,9,2050518480
5092,9,733110048.2
1680,10,88668311.05
3690,6,256657438.4
2999,10,282554874.7
5252,2,173312267.1
4755,1,71031488.44
6383,2,255993864.9
1522,5,36387245.58
6924,8,1204908250
4759,10,711510448.9
8451,8,1794965324
5329,4,356862821.2
2853,10,255713358.4
820,10,21124069
162,3,247343.8728
3127,3,92156694.7
249,2,389563.7722
5826,10,1066328049
6873,2,296805918.1
767,1,1848164.401
7045,8,1247388841
5566,10,973276588.2
8915,3,749055198.6
8256,3,642407342.3
2453,4,75614478.36
4249,8,453746535.3
9060,1,257873234.7
8468,9,2027468338
4385,1,60407250.4
4981,1,77944047.85
3318,5,172930915.4
2381,5,89050972.75
7770,3,569001177.3
9690,5,1474916490
6720,10,1418692977
4431,9,555131513.9
1889,3,33630633.12
7511,3,531699989.1
4912,9,682195889.7
939,8,22160065.73
5631,4,398456502.6
7222,6,983141641.5
3975,10,496391274.2
585,7,7525920.821
786,5,9704316.875
7954,7,1391294557
9688,7,2064030797
6034,3,343148211
2150,2,29044024.08
3731,1,43732103.85
6656,1,139179893.3
8485,7,1583257690
3598,4,162679257.7
3269,6,201433159.3
1416,5,31495346
9030,6,1537009754
2108,10,139601821.8
1662,2,17355690.92
1317,2,10898115.8
3260,1,33387590.09
3902,4,191330582.7
7583,1,180647512
1552,6,45403000.75
5397,1,91507082.45
2763,8,191867594
2845,2,50856258.96
7214,9,1471447116
1641,8,67679481.33
1963,7,84740010.19
3904,9,430935230
8942,9,2260797755
1992,8,99728325.69
2906,7,185711643.2
8210,8,1694049803
3420,8,293962594.5
3538,6,235948260.7
3216,10,324924121.1
8579,10,2312188348
4403,8,487233600.8
2933,2,54051032.49
9668,3,880936107.1
2257,7,112023988.4
3670,2,84627594.58
4876,10,746925465.8
8940,5,1255436973
9101,1,260212467.8
5005,10,786969745.1
6109,3,351731591.9
1578,3,23468488.8
4994,9,705162904.9
6141,7,829327578.1
5122,3,247257956.5
6264,7,862882002.5
2021,10,128316498.4
763,10,18289378.54
6380,6,767259864.1
7047,4,624048591.1
7682,6,1112371181
5407,1,91846500.12
2321,6,101543330.6
502,4,3166775.66
4203,10,554968908.2
9510,8,2273007630
6403,7,901602103.7
5055,6,481663173.7
5170,7,587799211.1
7678,10,1852021774
4694,5,346103544.9
1928,2,23355755.89
2383,7,124880893.5
8386,4,883729963.2
4184,1,54996268.6
2792,9,220405897
281,3,744189.8926
9002,8,2036656919
5850,2,215026309.2
6600,7,957934431.9
5451,2,186694804.6
6516,9,1200478906
5574,9,878468738
1081,2,7342285.306
2739,10,235686082.2
5202,5,425070115.2
3366,4,142376426.1
390,4,1911344.97
3227,10,327150662
202,5,640947.7332
1896,1,11293447.54
8222,8,1699005578
2743,1,23637497.06
907,7,18090996.38
1279,5,25695730.34
1210,8,36796846.43
2269,7,113218371.7
7839,3,579151861.1
7656,9,1657281306
1157,7,29438429.05
9085,9,2333685057
4168,5,272882256.5
1922,1,11605307.16
9072,7,1809897565
5581,2,195705897.6
8182,2,420628619.5
1247,8,39081638.81
4029,9,458972766.3
8990,9,2285134492
8580,9,2081454673
9583,9,2596542039
1201,9,40782927.47
1800,1,10178760.2
4289,9,520121102.7
2378,9,159888078.3
5133,7,579415943.4
4870,9,670579549.3
254,10,2026829.916
1056,5,17516515.33
